event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source
1057769,Manipur,Manipur,Joumol of Chandel district,24.1077,94.0396,Medium (2-25km),25000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,21,1,Severe (5+),0.0,"Sangai Express' 'Joumol is a small hamlet in the remotest corner of Chandel district of Manipur. On Aug 1, the tranquillity of the village was shattered by a thunderous roar. A massive landslide during the early morning hours swept away the entire village resulting in nu",http://www.thesangaiexpress.com/page/items/55203/healing-touch-to-flood-landslide-affected-victims,UGLC
1057839,Manipur,Manipur,between Moltuk to New Songjang village,24.1419,94.1078,Medium (2-25km),5000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,E-PAO' 'one landslide between Moltuk to New Songjang village,http://e-pao.net/GP.asp?src=21..020815.aug15,UGLC
1057829,Manipur,Manipur,between Chalong and Paraolon,24.1988,94.1016,Medium (2-25km),10000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,E-PAO' 'Two landslides between Chalong to Paraolon,http://e-pao.net/GP.asp?src=21..020815.aug15,UGLC
1057940,Manipur,Manipur,Ukhrul NH 201-Jessami road,25.1941,94.4481,Medium (2-25km),25000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'The landslides occurred at three places between Ukhrul to Nungbi Village, following which a team of RKL inspected the sites today.",http://e-pao.net/GP.asp?src=22..020815.aug15,UGLC
1057825,Manipur,Manipur,Senam,24.416,94.0984,Medium (2-25km),5000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'At Senam and Tengnoupal, Some people of the two villages vacated their respective houses and shifted their belongings to a safer place as crack has been developed due to landslide in the village.",http://e-pao.net/GP.asp?src=1..020815.aug15,UGLC
1057865,Manipur,Manipur,"Tuitung village, Khengjoi",23.899,94.1434,Medium (2-25km),5000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Hindustan Times' 'Several houses of Hollenjang, Wayang and Tuitung village under Khengjoi were also swept away by the landslide. The total number of casualties from these areas, if any, are not known so far.",http://www.hindustantimes.com/india/20-dead-several-houses-swept-away-in-manipur-landslide/story-KoP6OouFBWhqxSdcnLrXJN.html,UGLC
1057888,Manipur,Manipur,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,24.4265,94.1913,Medium (2-25km),25000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,E-PAO' 'In between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station landslide occurred at four locations and blocked the Tengnoupal-Sangshak road,http://e-pao.net/GP.asp?src=1..020815.aug15,UGLC
1057893,Manipur,Manipur,Imphal-Ukhrul road,24.954,94.2156,Low (>25km),50000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,E-PAO' 'ND,http://e-pao.net/GP.asp?src=1..020815.aug15,UGLC
1057815,Manipur,Manipur,between Bongyang and Lokchao along the Imphal-Moreh highway,24.4072,94.0644,Medium (2-25km),5000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'Meanwhile, landslides also wreaked havoc in between Bongyang and Lokchao along the Imphal-Moreh highway and Tengnoupal-Sangshak road in Chandel district.",http://e-pao.net/GP.asp?src=1..020815.aug15,UGLC
1057810,Manipur,Manipur,near S Lamphei Lamkhai and Sehlon village,23.9939,94.0573,Low (>25km),50000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,E-PAO' 'landslide near S Lamphei Lamkhai and Sehlon village had taken place,http://e-pao.net/GP.asp?src=21..020815.aug15,UGLC
1057780,Manipur,Manipur,Chandel,24.30097079,94.04356075,Medium (2-25km),13621,2015-08-01,2015,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,9,1,Severe (5+),,"Twenty people were killed in a landslide triggered by heavy incessant rain at Zoumoal village in Manipur’s Chandel district today, police said. Superintendent of Police of Chandel district Herojit Singh said 20 people were killed in the landslide at th",http://indianexpress.com/article/india/india-others/floods-in-mizoram-manipur-render-several-families-homeless/,UGLC
1057923,Manipur,Manipur,Ukhrul town Circular road from Rayotang to Viewland Zone II,25.1122,94.3591,Medium (2-25km),10000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'In separate similar incidents, due to sinking of Ukhrul town Circular road from Rayotang to Viewland Zone II, a newly constructed Meitei Baptist Church building, including pastor quarter and kitchen have been destroyed, while heavy downpour that lashed t",http://e-pao.net/GP.asp?src=22..020815.aug15,UGLC
1057820,Manipur,Manipur,"Wayang, Khengjoi",23.9278,94.0906,Medium (2-25km),5000,2015-08-01,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Hindustan Times' 'Several houses of Hollenjang, Wayang and Tuitung village under Khengjoi were also swept away by the landslide. The total number of casualties from these areas, if any, are not known so far.",http://www.hindustantimes.com/india/20-dead-several-houses-swept-away-in-manipur-landslide/story-KoP6OouFBWhqxSdcnLrXJN.html,UGLC
1050841,Manipur,Manipur,Khoupum,24.7016,93.5291,Medium (2-25km),5000,2015-08-11,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",http://e-pao.net/GP.asp?src=26..120815.aug15,UGLC
1050762,Manipur,Manipur,Tousem,25.1019,93.3729,Medium (2-25km),5000,2015-08-11,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",http://e-pao.net/GP.asp?src=26..120815.aug15,UGLC
1050771,Manipur,Manipur,Nungba,24.7459,93.4251,Medium (2-25km),10000,2015-08-11,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-PAO' 'In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",http://e-pao.net/GP.asp?src=26..120815.aug15,UGLC
1048527,Assam,Assam,Natonal Highway in Jorabat area,26.1028,91.8806,Medium (2-25km),5000,2015-08-22,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Times' 'Hundreds of vehicles have been remaining stranded on the Natonal Highway in Jorabat area where a huge hillock slipped on road the in the wee hours. It took several hours to clear the road. - See more at: http://www.assamtimes.org/node/14643#sthash.6wgmNZ,http://www.assamtimes.org/node/14643,UGLC
1050683,Mizoram,Mizoram,Phullen’s main road,23.8447,93.0514,Medium (2-25km),10000,2015-08-26,2015,8,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'At least three houses have been swept away by a mudslide and several others vacated in a north-eastern Mizoram town, an official said Wednesday, the latest in several weather-related incidents that have damaged property and caused hardship in the remote",http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,UGLC
1050618,Mizoram,Mizoram,Sailam village,23.3572,92.7878,Medium (2-25km),5000,2015-08-26,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Indian Express' 'A few casualties have been reported, including a driver in his 20s who later died in a hospital after the vehicle he was driving was buried by a landslide near Sailam village, about 75 kms south of Aizawl, this past weekend.",http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,UGLC
1050578,Mizoram,Mizoram,"National Highway 54, at Kawnpui town",24.042,92.6724,Medium (2-25km),10000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'National Highway 54, the state’s lifeline, has also been blocked in several places, including at Kawnpui town",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC
1050677,Mizoram,Mizoram,the state highway which links the rest of the state to eastern Champhai district,23.6866,93.017,Low (>25km),50000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'Landslides have also blocked the state highway which links the rest of the state to eastern Champhai district, which hosts the main route to Myanmar, in several places.",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC
1050606,Mizoram,Mizoram,three graveyards within Aizawl,23.7269,92.7265,Medium (2-25km),5000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'The landslides also damaged as many houses and dislodged, and in some cases swept away, about 160 graves in three graveyards within the city.",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC
1050624,Mizoram,Mizoram,"Mizoram, India",23.4495,92.8112,Medium (2-25km),25000,2015-08-28,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Indian Express' 'A downpour was drenching the old building at 1.45am on August 28 when what seemed to be a tremor struck. Several glass panes on windows lining the western wall cracked and broke, as did parts of the concrete wall of the control room of the 132KV power su",http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/,UGLC
1048364,Assam,Assam,Maligaon,26.1868,91.6739,High (<2km),1000,2015-09-01,2015,9,Monsoon (Jun-Sep),rock fall,rainfall (T),report,7,2,1,Minor (1-2),0.0,"Assam Times' 'The incessant rains that lashed Guwahati and its adjoining areas are likely to result in landslide soon. Local residents in Amingaon, Thirteenth Mile, Nineth Mile, Maligaon areas fear the tragic rerun of landslide incidents in near future. The district a",http://www.assamtimes.org/node/14780,UGLC
1048385,Assam,Assam,Amingaon,26.49349035,91.72137514,Medium (2-25km),10000,2015-09-01,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,2,1,Minor (1-2),0.0,"The New Indian Express' 'A mother and her child were killed in a landslide at Amingaon area of Kamrup (Rural) district of Assam this morning, police said.  NDRF personnel from the nearby Changsari camp rushed to the spot and recovered their bodies from under a stone.  The woman",http://www.newindianexpress.com/nation/Woman-Child-Killed-in-Assam-Landslide/2015/09/01/article3005012.ece,UGLC
1048363,Assam,Assam,Amingaon,26.18654344,91.67187135,High (<2km),1745,2015-09-01,2015,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"A mother and her child were killed in a landslide at Amingaon area of Kamrup (Rural) district of Assam this morning, police said.\n\nNDRF personnel from the nearby Changsari camp rushed to the spot and recovered their bodies from under a stone.\n\nThe woman",http://www.business-standard.com/article/pti-stories/woman-child-killed-in-assam-landslide-115090100379_1.html,UGLC
1050597,Mizoram,Mizoram,"Aizawl, Mizoram, India",23.7348,92.7187,Medium (2-25km),5000,2015-09-14,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Northeast Today' 'Landslides triggered by heavy downpour on Monday night have swept away two houses and damaged 39 graves in Aizawl. In Zemabawk neighbourhood in the eastern periphery of the city, two houses were carried away by landslide which also blocked the national h",http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,UGLC
1050596,Mizoram,Mizoram,"Aizawl, Mizoram, India",23.7313,92.7187,Medium (2-25km),5000,2015-09-14,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Northeast Today' 'Earlier around 1:30am, landslide damaged 39 graves at Republic Veng locality in the heart of the city. The landslide also blocked internal road of the locality. With this, landslides have damaged a total of 311 graves in four localities in Aizawl.",http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,UGLC
1048373,Assam,Assam,Kamakhya Temple,26.1666,91.7042,High (<2km),1000,2015-09-23,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,Assam Times' 'Surface communication remains heavily disrupted atop the Nilachal Hill when a huge rock collapsed on the road leading to the historic Kamakhya temple on Wednesday.It took several hours for PWD and forest officials to clear the road after the rock along w,http://www.assamtimes.org/node/15150,UGLC
1050120,Assam,Assam,Sonakhira,24.59448017,92.29672017,High (<2km),847,2016-05-18,2016,5,Pre-monsoon (Apr-May),ND,rainfall (T),event,7,5,1,Moderate (3-5),,"Five members of a family were killed in a landslide at Sonachirra in Karimganj district in the wee hours, a police official said.\n\nThe landslip, triggered by incessant rains, buried a house on the edge of a hill killing the five people. Among the victims",http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC
1050474,Assam,Assam,"Sonachirra, Karimganj district, Assam, India",24.4638,92.4943,Medium (2-25km),10000,2016-05-18,2016,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,5,1,Moderate (3-5),0.0,Indian Express' 'Estimated location. Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. Five members of a family were killed in a landslide at Sonachirra in Karimganj district in the,http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC
1050501,Assam,Assam,"Ramchandi , Hailakandi District, Assam, India",24.5308,92.5121,High (<2km),1000,2016-05-18,2016,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"Indian Express' 'Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two incidents of landslide killed four persons at Bilaipur and a six-year old",http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC
1050604,Assam,Assam,"Bilaipur, Hailakandi district, Assam, India",24.5202,92.7239,High (<2km),1000,2016-05-18,2016,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,2,1,Minor (1-2),0.0,"Indian Express' 'One of two landslides in Bilaipur triggered by the same rainfall event. Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two i",http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC
